Country Name;Country Code;Series Name;Series Code;1960 [YR1960];1961 [YR1961];1962 [YR1962];1963 [YR1963];1964 [YR1964];1965 [YR1965];1966 [YR1966];1967 [YR1967];1968 [YR1968];1969 [YR1969];1970 [YR1970];1971 [YR1971];1972 [YR1972];1973 [YR1973];1974 [YR1974];1975 [YR1975];1976 [YR1976];1977 [YR1977];1978 [YR1978];1979 [YR1979];1980 [YR1980];1981 [YR1981];1982 [YR1982];1983 [YR1983];1984 [YR1984];1985 [YR1985];1986 [YR1986];1987 [YR1987];1988 [YR1988];1989 [YR1989];1990 [YR1990];1991 [YR1991];1992 [YR1992];1993 [YR1993];1994 [YR1994];1995 [YR1995];1996 [YR1996];1997 [YR1997];1998 [YR1998];1999 [YR1999];2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022]
Cuba;CUB;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.352091152;2.559126481;2.018945547;1.858908098;1.994946913;2.120996608;2.298944516;2.495715408;2.457231707;2.529201649;2.553001403;2.465642056;2.365566639;2.288427843;2.259611196;2.340177238;2.378215073;2.45588088;2.371909853;2.391133355;2.489722036;2.441544212;2.536932027;2.549971166;2.354133321;2.575844183;2.396082811;2.31478145;2.354698575;2.157740903;2.152769678;..;..
Cuba;CUB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;8.583859012;4.826685843;3.434488536;0.984491816;9.476426069;5.427960459;8.709502862;6.595998563;1.088183302;-4.849442951;19.68833433;8.918234965;5.411470724;7.929716515;1.596674598;0.095303386;-2.402172538;3.705539909;0.680083233;-2.948564945;-10.69269711;-11.58060308;-14.87818069;0.71693031;2.457201172;7.838749797;2.78342506;0.15914605;6.188755307;5.914760019;3.185029904;1.424821261;3.792740223;5.77053807;11.20165656;12.06586298;7.262136966;4.116828042;1.451305431;2.390352297;2.802300836;3.014900289;2.747602563;1.047576632;4.438333589;0.512843096;1.809791772;2.247948541;-0.163087224;-10.9490846;1.253693425;1.774853995
Cuba;CUB;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;4.366499424;..;..;..;..;..;..;..;..;..;4.632400036;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.421199799;..;..;6;..;..;5.130000114;..;..;..;..;..;..;4.900000095;..;4.9;4.9;4.9;6;5.9;5.9;5.08;5.04;5.05;5.16;5.24;5.32;5.33;..;..;..;..;..
Cuba;CUB;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;35.52491291;34.7467074;33.89461072;32.76242119;32.8278055;33.01447009;33.61571577;33.82062664;33.81776232;34.25448797;34.71160242;34.96138859;35.13973867;35.50257229;35.97353323;36.76018854;37.55941952;37.99885117;38.19433168;38.39889915;38.35856209;37.76096187;37.88627298;37.99072301;37.96034748;38.16141536;38.05348629;38.0416743;38.06657976;37.91701776;37.86697219;38.02050677;38.39951893
Curacao;CUW;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;99.9613266;99.9201355;99.8680954;99.80990601;99.75718689;99.71694183;99.69594574;99.69579315;99.71286774;99.74332428;100;100;100;100;100;100;100;100;100;100;100;100;..
Curacao;CUW;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Curacao;CUW;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Curacao;CUW;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-0.695753704;0.397065217;0.288186682;0.208461073;0.676425345;1.63593469;2.469963228;2.18804308;-0.531308242;0.082306609;0.508457572;-0.348950357;-0.635696648;-0.637398345;0.458151746;-1.0677077;-1.276209315;-2.10411143;-3.206131719;-18.03845864;4.183711931;7.89
Curacao;CUW;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Curacao;CUW;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Cyprus;CYP;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Cyprus;CYP;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Cyprus;CYP;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.822701332;6.39375467;6.761463962;6.944185495;7.079095831;6.780934535;7.057830279;7.025185215;7.226729058;7.375590382;7.516791688;7.246976151;7.298456313;7.831359024;7.63612661;7.618445185;7.579223033;7.735644718;7.772590375;7.449409257;6.991677333;6.667272152;6.137878321;5.508034496;5.787450244;5.771090223;6.026642045;6.091071498;5.906151058;5.851879339;5.471998009;..;..
Cyprus;CYP;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20.26629219;16.36200095;7.777403361;9.905569382;5.753244702;2.516998441;6.021708985;5.582181702;8.757894383;4.882540773;3.703950289;7.065250813;8.646777844;7.947425532;7.403999507;0.739501202;9.399999016;0.700000488;5.899998701;8.362469305;1.248581576;2.64089464;6.110846746;4.997960422;5.965310315;3.952560541;3.722956499;2.623286123;5.026343926;4.853003838;4.713828666;5.098068453;3.646811991;-2.015262359;2.014695707;0.401437941;-3.446822086;-6.553078255;-1.829309109;3.383079712;6.454554466;5.852540355;5.692841724;5.839884912;-3.390860487;9.911308208;5.058130191
Cyprus;CYP;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;4.523560047;..;..;..;..;..;..;..;..;..;5.382100105;..;..;..;..;..;..;..;..;..;5.652999878;5.720099926;..;..;..;..;..;..;..;5.086400032;..;..;..;..;..;..;..;..;..;..;4.52;4.4;4.4;4.3;4.2;3.83;3.8;3.8;3.78;3.76;3.57;3.51;3.46;3.41;3.42;3.42;3.43;3.4;..;..;..;..;..
Cyprus;CYP;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;35.06754331;35.28240884;35.90963434;36.44411078;37.00340852;37.54334352;38.07343825;38.60156977;39.13019712;39.6594501;40.18758889;41.45644318;41.95366482;42.25797541;42.14145441;41.92909223;42.57459764;43.14689951;43.34231356;44.28230173;44.81907008;44.90808978;44.71614082;44.92469741;45.84276846;46.26308705;45.96962418;46.0759441;45.96558102;45.62390721;45.11170099;45.33041603;45.51461701
Czechia;CZE;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;99.99708557;99.98292542;99.95427704;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Czechia;CZE;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Czechia;CZE;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.82086892;13.55735971;13.26104941;12.67996501;12.11580258;12.05732057;12.4557148;12.22866829;11.63424912;10.92584885;12.16147575;12.17051065;11.78884871;12.10250385;12.13933254;11.93722667;11.96940493;12.08222916;11.43214623;10.84323956;10.89966881;10.59633837;10.2104838;9.787677169;9.497131068;9.592919971;9.747753525;9.773987068;9.66462802;9.156117906;8.304017496;..;..
Czechia;CZE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-11.61494233;-0.50654237;0.061904269;2.909309433;6.500813529;4.265416645;-0.518331043;-0.356566596;1.384148943;4.001028635;3.042976563;1.569855328;3.583688459;4.814261001;6.60161753;6.766932681;5.570338859;2.686411951;-4.657331092;2.434902159;1.760359624;-0.785004299;-0.045903674;2.262102897;5.388380838;2.53728452;5.168724304;3.22008807;3.029878663;-5.502967961;3.553021309;2.351754887
Czechia;CZE;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11.30000019;..;..;..;..;11.39999962;..;..;..;..;11.30000019;11.10000038;10.69999981;10.39999962;10.19999981;..;..;..;..;..;7.8;7.77;7.76;7.73;7.65;7.57;7.45;7.33;7.21;7.14;7.3;7.06;6.93;6.7;6.68;6.67;6.66;6.63;6.62;..;..;..;..
Czechia;CZE;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44.57176321;44.45942963;44.42140909;44.3807503;44.40131232;44.22916409;43.95978849;44.10762322;44.23346044;44.40709606;44.43695506;44.37044545;44.132171;44.33770695;44.17054261;43.97798546;43.92744881;43.57333058;43.34598856;43.36694893;43.31262584;43.5488457;43.75730494;44.04372086;43.96368513;44.18995834;44.3219459;44.44111486;44.57921868;44.52580824;44.29768653;44.38588305;44.4487081
Denmark;DNK;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Denmark;DNK;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Denmark;DNK;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10.11060431;12.16466335;11.01648113;11.42905215;12.13394466;11.47221878;13.94149123;12.03735257;11.25713324;10.65964724;9.851270204;10.12270883;10.01495369;10.98844019;9.941228856;9.263313941;10.69175866;9.779732005;9.124710278;8.67875711;8.674756651;7.736727934;6.834607513;7.11686268;6.347153128;5.930324767;6.169734341;5.756134453;5.718912959;5.107386426;4.691237308;..;..
Denmark;DNK;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;6.378832476;5.666822173;0.637021234;9.269938215;4.555254814;2.740910109;5.530370008;5.553076576;6.509248385;1.596841805;3.004995574;3.929385341;4.092946092;-1.12239425;-1.456644936;5.924606187;1.87029103;2.22630854;3.869111483;-0.482986337;-0.666124156;3.684572968;2.596071919;4.166137923;4.003751815;4.904178355;0.254266315;-0.013601205;0.645187432;1.475244277;1.393633997;1.957006712;0.010687631;5.332462712;3.027587267;2.900099769;3.260890158;2.218158742;2.948022161;3.746862595;0.823152998;0.466345571;0.390058556;2.668219267;2.336641308;3.913007978;0.909238928;-0.512016745;-4.90654773;1.870991147;1.336777767;0.226499792;0.933340972;1.619393811;2.342591108;3.245956985;2.821736341;1.989537315;1.493486959;-2.424512679;6.844521902;2.731174454
Denmark;DNK;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;8.100000381;..;8.399999619;8.300000191;8.5;8.5;8.600000381;8.399999619;8.5;8.199999809;8.100000381;7.800000191;7.699999809;7.400000095;7.099999905;7;6.900000095;6.199999809;6;5.800000191;5.599999905;5.400000095;5.099999905;5;5;4.900000095;4.699999809;4.599999905;4.5;4.300000191;4.29;4.22;4.29;4.13;3.97;3.86;3.79;3.69;3.57;3.49;3.5;3.13;..;3.07;2.69;2.53;2.6;2.61;2.43;2.6;..;..;..
Denmark;DNK;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.09399579;46.46848035;46.79333975;46.88876923;46.23228623;45.40472732;45.99704153;46.02863825;46.58690829;46.54361887;46.85499078;46.67811834;46.7573951;46.45560935;46.63386774;46.82298281;47.02179821;46.94495569;46.79046565;47.06712591;47.06923579;47.17189735;47.34968489;47.55609053;47.18114448;46.88146292;47.28815445;47.25801493;47.12317058;47.0326157;47.09168854;46.94869546;47.13597921
Djibouti;DJI;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;62;56.29449463;56.32225418;56.34516907;55.95718002;56.11911774;49.7;56.42436218;56.58168411;56.75147629;55.5;57.1504097;57.37752151;57.61802292;57.8680687;58.12382507;54.6;58.63710403;58.88772964;59.13337708;59.83811951;60.2;62.40833282;64.7;64.50115204;65.44125366;..
Djibouti;DJI;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;89.26817361;62.70422686;60.42890183;58.18762778;54.03739286;52.47708363;26.09921287;49.24773617;47.59278008;45.92102097;32.64958103;42.55109542;40.86402618;39.18310253;37.50083371;35.81883585;22.06686641;32.4658366;30.79895816;29.12823584;29.5114207;..;33.56940684;40.27420769;35.81125626;36.55083965;..
Djibouti;DJI;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.47490094;0.458536787;0.488609541;0.50030185;0.473954933;0.501573174;0.4591646;0.496865762;0.566683935;0.546727627;0.503212121;0.491841827;0.506381086;0.513881879;0.483642544;0.516692925;0.510775763;0.543460672;0.53721545;0.516589114;0.564730815;0.506932562;0.5161915;0.575032956;0.406607306;0.443772428;0.386480087;0.387797734;0.392452502;0.398763866;0.392329171;..;..
Djibouti;DJI;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.061543242;7.526108919;7.123432337;5.458091517;4.774416888;5.5451306;1.316363242;4.522347746;3.123833114
Djibouti;DJI;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;7.831325531;..;..;..;..;..;..;..;..;..;6.077400208;..;..;..;..;..;..;..;..;..;..;3.610500097;..;..;..;..;..;..;..;..;2.539700031;..;..;..;..;..;..;..;..;..;1.75;1.75;1.75;1.61;1.61;1.61;1.61;..;..;..;1.42;1.42;1.42;1.42;1.4;1.4;1.4;1.4;..;..;..;..;..
Djibouti;DJI;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20.55425137;20.53326024;20.69171871;20.95370066;21.19015626;21.34432351;21.57631822;21.71127613;21.80438494;21.95950519;22.22263772;22.39105056;22.65018533;22.98277736;23.33958958;23.70218732;24.29915329;24.91146693;25.5411602;26.16337296;26.75059495;27.07345374;27.34341423;27.57340142;27.81056128;28.08282955;28.240877;28.49046404;28.78372279;29.05433571;28.9360171;29.215873;29.43605031
Dominica;DMA;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;75;79.62191772;81.05433655;82.05014038;87.7;84.02310944;85.01429749;86.01795197;87.04086304;88.08461761;90.9;90.21995544;91.30387115;90.1;93.48497772;94.57449341;95.65898132;96.73849487;97.81385803;98.88589478;99.56813049;99.9192276;99.99721527;100;..
Dominica;DMA;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;99.99721527;100;..
Dominica;DMA;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.902404974;0.906842539;0.908669985;0.955630412;1.00291916;1.200849699;1.007720556;1.318741767;1.347587687;1.489126321;1.833318702;2.040995994;1.546980751;1.775225739;2.104296089;2.160934269;2.259171976;2.384587423;2.40906051;2.381263902;2.508908443;2.212621105;2.424224829;2.490591261;2.594744201;2.584027312;2.604352479;2.352172493;2.333987546;2.437419499;2.261268144;..;..
Dominica;DMA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10.5357458;-18.35928549;13.38318227;10.829331;4.127683496;2.556318037;4.19664683;1.420933217;7.073356497;6.307561116;7.816623013;-0.191136506;5.417983566;1.347765;2.029420826;2.161414103;0.034481485;3.030862602;3.104202263;2.185627702;3.774226839;0.354079012;2.340219321;-0.06384473;-2.827998893;6.353137122;3.050690295;0.655862269;4.659455486;6.352972439;7.121057986;-1.169590643;0.6726344;-0.223550688;-1.059000243;-0.999940631;4.753786581;-2.731503063;2.763647982;-6.618994633;3.547584418;5.502483437;-16.60410952;6.890549417;5.648324756
Dominica;DMA;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;4.543946743;..;..;..;..;..;..;..;..;..;4.444399834;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3;..;..;2.593899965;..;3.6;2.650000095;..;..;..;3.8;3.5;3.900000095;3.9;3.9;3.9;..;4;3.8;3.8;3.8;3.8;3.8;..;..;..;..;..;..;..;..;..;..
Dominica;DMA;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Dominican Republic;DOM;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;78.2;82.48540497;83.25549316;84.02422333;84.79090881;85.55487823;86.31544495;87.07193756;91;88.764932;89.791362;89.749814;89.173808;90.316567;90.141224;90.118148;96.876342;97.576197;97.85776;98.145414;97.898872;97.86705;98.385853;98.470979;98.560364;98.9;100;98.9;99;100;98.1;..
Dominican Republic;DOM;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;55.37917519;66.32198135;67.59218292;68.60342793;69.56746695;70.57480812;71.63468103;72.75155743;78.67832724;76.1583715;77.82799734;77.76927558;78.47057309;80.20530091;79.72760691;80.73908289;90.49895287;92.61719486;92.90400742;93.58837004;92.48682048;92.27649483;93.44198768;93.63989381;93.91660895;95.03713281;100;95.90138362;96.29821771;100;94.82838553;..
Dominican Republic;DOM;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.102636497;1.130687753;1.295268562;1.256640313;1.442050126;1.50509171;1.588617221;1.779468069;2.006260228;2.115468888;2.186050449;2.189827247;2.374515085;2.099272499;1.911086729;2.039418783;2.193896104;2.193825577;2.161232005;2.037424929;2.115519466;2.111718031;2.161474933;2.09580517;2.086214753;2.267046018;2.336099271;2.211962081;2.356223766;2.368634396;2.080181722;..;..
Dominican Republic;DOM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;-2.31324875;17.04724093;6.502902634;6.764865116;-12.48183392;13.46334483;3.327542287;0.238860485;10.89144583;18.22668288;10.87146607;10.39416408;12.89576373;6.001902903;5.193253357;6.728122642;4.981783951;2.140684677;4.531399217;7.968738507;4.27986748;1.698708631;4.627946348;1.252895975;-2.122534976;3.521993199;10.11736736;2.155963331;4.400538815;-5.454312395;0.944138889;11.22093274;7.364513042;2.600354268;5.685430737;5.977825114;8.885269066;6.714477712;5.940049136;4.66176228;2.459516368;4.495103403;-1.345706185;2.570134279;9.428236947;9.174355406;7.415951715;3.209504262;0.946155168;8.33965106;3.133423003;2.717367897;4.875205093;7.05046369;6.927018772;6.659200263;4.666704677;6.982527585;5.05216802;-6.720239373;12.27199023;4.858324036
Dominican Republic;DOM;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;2.328690767;..;..;..;..;..;..;..;..;..;2.639400005;..;..;..;..;2.501499891;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.881299973;..;..;2;..;..;1.5;..;..;..;..;..;..;2.099999905;..;2;..;1.22;1.57;1.44;1.59;1.74;1.74;1.79;1.79;1.58;1.44;1.56;..;..;..;..;..
Dominican Republic;DOM;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;31.16602147;31.17536518;31.81669438;32.21981594;32.22411417;32.3443713;32.494858;32.84724431;33.08569741;33.28751706;33.41742581;32.83213933;34.0627592;33.91549014;33.80480141;34.52804828;34.84605601;34.65525362;35.82866155;34.63429189;36.31231353;37.1434605;37.67787911;37.71527772;37.82000017;38.58194536;38.87062446;39.10921799;39.2709257;40.16052607;39.18127219;40.37887742;40.81035831
Ecuador;ECU;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;89.830167;92.05137634;92.4298172;92.726642;93.071434;93.69752502;93.97002411;94.23397064;94.973044;94.76426697;95.83265;96.315259;96.812618;97.206576;96.470862;97.462142;96.872699;97.194929;98.034674;98.976067;98.825883;98.7;99.2;98.7;99.09;98.85;100;..
Ecuador;ECU;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;78.78121028;82.26858088;82.90320288;82.67790173;83.82292033;85.36552415;85.91831473;86.52611088;88.12867478;87.81639573;89.64994262;91.09749558;92.18968295;93.27339468;92.28255511;93.67670254;91.94873342;93.05280454;95.44513829;97.50285299;97.01840257;96.78349144;97.7979632;96.93596563;97.7574767;97.39957689;100;..
